Stride;Time (mm:ss);Duration;Strike power;Gait;Speed;Max. height;Length;Hand;Lateral balance;Longitudinal balance;Energy;BPM
1743;929.88;540 ms;2.4 G;canter;538 m/min;4 cm;4.84 m;R;7.8 º (R);6.2 º (B);1675.08;
1744;930.38;500 ms;2.7 G;canter;554 m/min;7 cm;4.62 m;R;7 º (R);6.8 º (B);1559.81;
1745;930.84;460 ms;3.2 G;canter;485 m/min;8 cm;3.71 m;S;2.1 º (R);8.5 º (B);1670.72;
1746;931.56;720 ms;2.7 G;canter;423 m/min;13 cm;5.08 m;S;-0.5 º (L);3.6 º (B);1650.55;
1747;931.95;390 ms;3.7 G;canter;384 m/min;3 cm;2.5 m;S;-2.3 º (L);3.6 º (B);965.69;
1748;932.47;520 ms;3.1 G;canter;362 m/min;10 cm;3.14 m;S;0.5 º (R);6.5 º (B);2368.21;
1749;933.48;1010 ms;2.3 G;canter;406 m/min;8 cm;6.83 m;S;0.6 º (R);7.2 º (B);3434.58;
1750;934.03;550 ms;2.6 G;canter;437 m/min;5 cm;4.01 m;S;3.4 º (R);8.5 º (B);2316.63;
1751;934.54;510 ms;1.9 G;canter;449 m/min;5 cm;3.82 m;R;3.4 º (R);8.1 º (B);2167.32;
1752;935.06;520 ms;2.8 G;canter;404 m/min;5 cm;3.5 m;S;-0.4 º (L);10.2 º (B);2281.87;
1753;935.59;530 ms;2.5 G;canter;421 m/min;6 cm;3.72 m;R;1.2 º (R);9.4 º (B);1963.77;
1754;936.1;510 ms;2.5 G;canter;474 m/min;5 cm;4.03 m;S;1.1 º (R);7.5 º (B);2219.75;
1755;936.62;520 ms;2.4 G;canter;485 m/min;5 cm;4.2 m;S;0.8 º (R);6.1 º (B);1991.31;
1756;937.11;490 ms;1.8 G;canter;498 m/min;4 cm;4.06 m;R;2.9 º (R);6.1 º (B);1477.14;
1757;937.65;540 ms;2 G;canter;458 m/min;6 cm;4.12 m;S;1.5 º (R);3.8 º (B);1580.94;
1758;938.19;540 ms;2.1 G;canter;463 m/min;8 cm;4.17 m;S;-1.4 º (L);2.6 º (B);1732.68;
1759;938.7;510 ms;2.4 G;canter;435 m/min;9 cm;3.7 m;S;-0.8 º (L);0.5 º (B);1574.98;
1760;939.26;560 ms;2.8 G;canter;443 m/min;10 cm;4.13 m;S;-1.6 º (L);-2.5 º (F);1741.53;
1761;939.86;600 ms;2.4 G;canter;387 m/min;12 cm;3.87 m;L;-5.9 º (L);-5.1 º (F);1887.24;
1762;940.4;540 ms;2.5 G;canter;344 m/min;13 cm;3.1 m;L;-4.6 º (L);-7.4 º (F);1344.79;
1763;940.95;550 ms;2.5 G;canter;376 m/min;13 cm;3.44 m;S;0.7 º (R);-8.4 º (F);1425.02;
1764;941.49;540 ms;2.3 G;canter;414 m/min;14 cm;3.73 m;S;2.9 º (R);-8.5 º (F);1649.48;
1765;941.99;500 ms;2.5 G;canter;430 m/min;13 cm;3.58 m;S;3.3 º (R);-8.6 º (F);1490.14;
1766;942.53;540 ms;2.9 G;canter;461 m/min;15 cm;4.15 m;S;7.7 º (R);-8.4 º (F);1922.45;
1767;943.08;550 ms;2.5 G;canter;516 m/min;17 cm;4.73 m;R;8 º (R);-7.5 º (F);2014.8;
1768;943.62;540 ms;5.4 G;canter;509 m/min;17 cm;4.58 m;S;5.5 º (R);-6.1 º (F);2438.35;
1769;944.18;560 ms;3.5 G;canter;548 m/min;20 cm;5.12 m;S;9 º (R);-7.1 º (F);2369.49;
1770;944.74;560 ms;5.9 G;canter;575 m/min;18 cm;5.37 m;S;7.3 º (R);-7.9 º (F);2584.36;
1771;945.28;540 ms;2.7 G;canter;544 m/min;17 cm;4.89 m;S;3.8 º (R);-8.5 º (F);1948.33;
1772;945.85;570 ms;3.4 G;canter;514 m/min;20 cm;4.89 m;S;1.6 º (R);-9.5 º (F);2017.04;
1773;946.44;590 ms;2.9 G;canter;454 m/min;22 cm;4.46 m;L;-3.6 º (L);-9.6 º (F);1927.97;
1774;946.99;550 ms;2.8 G;canter;435 m/min;19 cm;3.99 m;L;-5.6 º (L);-11 º (F);1573.53;
1775;947.5;510 ms;2.6 G;canter;449 m/min;13 cm;3.81 m;S;-1.5 º (L);-12 º (F);1121.12;
1776;948.05;550 ms;3.4 G;canter;391 m/min;18 cm;3.59 m;S;0.1 º (R);-9.9 º (F);1972.2;
1777;948.62;570 ms;5.9 G;canter;336 m/min;19 cm;3.19 m;S;-0.8 º (L);-8.4 º (F);1874.71;
1778;949.18;560 ms;3.8 G;canter;382 m/min;19 cm;3.56 m;S;3.2 º (R);-11.2 º (F);1899.45;
1779;949.73;550 ms;3.9 G;canter;460 m/min;19 cm;4.21 m;S;6.8 º (R);-11.2 º (F);2364.22;
1780;950.3;570 ms;3.7 G;canter;458 m/min;20 cm;4.35 m;R;6.9 º (R);-10.5 º (F);2361.96;
1781;950.83;530 ms;3.3 G;canter;424 m/min;17 cm;3.74 m;S;2.9 º (R);-11.4 º (F);2094.92;
1782;951.47;640 ms;5.4 G;canter;379 m/min;25 cm;4.04 m;S;-2.2 º (L);-10 º (F);2708.24;
1783;951.98;510 ms;4.5 G;canter;320 m/min;14 cm;2.72 m;S;0 º (R);-6.5 º (F);1684.79;
1784;952.54;560 ms;2.8 G;canter;331 m/min;19 cm;3.09 m;S;-2.5 º (L);-4.9 º (F);2362.22;
1785;952.99;450 ms;2.6 G;canter;361 m/min;12 cm;2.71 m;L;-4 º (L);-6.1 º (F);1107.96;
1786;953.51;520 ms;3.6 G;canter;357 m/min;14 cm;3.09 m;L;-4.8 º (L);-1.6 º (F);1817.41;
1787;954.09;580 ms;3.9 G;canter;321 m/min;18 cm;3.11 m;S;-1.5 º (L);1.5 º (B);1502.92;
1788;954.7;610 ms;2.6 G;canter;351 m/min;21 cm;3.57 m;S;3.8 º (R);0.5 º (B);1265.05;
1789;955.29;590 ms;4 G;canter;421 m/min;23 cm;4.14 m;S;6.4 º (R);-5.1 º (F);1213.58;
1790;955.76;470 ms;3.3 G;canter;429 m/min;13 cm;3.36 m;R;5.9 º (R);-8.1 º (F);1457.39;
1791;956.3;540 ms;4.3 G;canter;421 m/min;18 cm;3.79 m;R;7.2 º (R);-6.3 º (F);2043.3;
1792;956.8;500 ms;3.1 G;canter;455 m/min;13 cm;3.79 m;R;10.2 º (R);-5.1 º (F);1303.69;
1793;957.44;640 ms;3.8 G;canter;405 m/min;28 cm;4.31 m;R;6.7 º (R);-3.1 º (F);3118.28;
1794;957.98;540 ms;2.9 G;canter;391 m/min;27 cm;3.52 m;S;-0.5 º (L);-2.9 º (F);1432.28;
1795;958.57;590 ms;3.7 G;canter;383 m/min;21 cm;3.77 m;S;3.1 º (R);1.2 º (B);1556.59;
1796;959.1;530 ms;2.9 G;canter;399 m/min;13 cm;3.53 m;R;5.2 º (R);-0.3 º (F);1175.05;
1797;959.66;560 ms;3 G;canter;439 m/min;13 cm;4.09 m;R;10.2 º (R);3.2 º (B);1232.97;
1798;960.16;500 ms;2.6 G;canter;445 m/min;10 cm;3.71 m;R;11.5 º (R);3.2 º (B);1282.77;
1799;960.7;540 ms;3.6 G;canter;455 m/min;11 cm;4.1 m;R;5 º (R);3.5 º (B);1325.55;
1800;961.22;520 ms;3.8 G;canter;463 m/min;13 cm;4.01 m;R;6.6 º (R);10 º (B);2029.66;
1801;961.79;570 ms;3.2 G;canter;462 m/min;12 cm;4.39 m;S;2.1 º (R);11.3 º (B);1303.32;
1802;962.37;580 ms;2.6 G;canter;435 m/min;18 cm;4.2 m;S;-3.6 º (L);5.4 º (B);1304.38;
1803;962.95;580 ms;3.7 G;canter;400 m/min;18 cm;3.86 m;S;-4.2 º (L);9.4 º (B);1620.28;
1804;963.41;460 ms;2.5 G;canter;418 m/min;9 cm;3.21 m;S;-0.2 º (L);6.5 º (B);944.06;
1805;964.04;630 ms;3.1 G;canter;352 m/min;22 cm;3.7 m;S;-3.7 º (L);11.1 º (B);1435.32;
1806;964.57;530 ms;3.3 G;canter;296 m/min;12 cm;2.62 m;L;-5.8 º (L);7.4 º (B);511.81;
1807;965.11;540 ms;3.4 G;canter;230 m/min;12 cm;2.07 m;L;-5.6 º (L);2.5 º (B);568.61;
1808;965.63;520 ms;2.7 G;canter;255 m/min;15 cm;2.21 m;L;-3.9 º (L);0.9 º (B);838.72;
1809;966.06;430 ms;3 G;canter;272 m/min;10 cm;1.95 m;S;-1.9 º (L);0 º (F);567.57;
1810;967.43;290 ms;2.6 G;canter;452 m/min;1 cm;2.18 m;R;12.1 º (R);-0.3 º (F);884.5;
1811;967.95;520 ms;2.6 G;canter;414 m/min;3 cm;3.59 m;S;2.3 º (R);0.6 º (B);1074.03;
1812;968.41;460 ms;2.6 G;canter;437 m/min;6 cm;3.35 m;S;2 º (R);-3.9 º (F);764.94;
1813;968.88;470 ms;2.7 G;canter;425 m/min;8 cm;3.33 m;S;2.2 º (R);-3.8 º (F);974.26;
1814;969.42;540 ms;3.6 G;canter;468 m/min;10 cm;4.21 m;S;3.9 º (R);-0.8 º (F);1503.38;
1815;969.95;530 ms;5.2 G;canter;513 m/min;10 cm;4.53 m;S;7 º (R);0.2 º (B);2210.7;
1816;970.44;490 ms;3.7 G;canter;594 m/min;9 cm;4.85 m;S;9.3 º (R);-3 º (F);1496.7;
1817;971.01;570 ms;4.1 G;canter;644 m/min;18 cm;6.12 m;S;7.1 º (R);-1.2 º (F);3102.93;
1818;971.51;500 ms;3.6 G;canter;670 m/min;15 cm;5.58 m;S;6.6 º (R);-2 º (F);2757.05;
1819;972.05;540 ms;3.6 G;canter;652 m/min;16 cm;5.86 m;S;2.2 º (R);-4.4 º (F);3182.22;
1820;972.6;550 ms;3.6 G;canter;614 m/min;17 cm;5.63 m;S;-0.3 º (L);-4.2 º (F);3114.55;
1821;973.1;500 ms;4.8 G;canter;603 m/min;16 cm;5.02 m;S;1.8 º (R);-6.8 º (F);2812.35;
1822;973.62;520 ms;5.1 G;canter;599 m/min;15 cm;5.19 m;S;0.2 º (R);-5.7 º (F);2881.64;
1823;974.15;530 ms;4.3 G;canter;600 m/min;17 cm;5.3 m;S;-0.7 º (L);-4.3 º (F);2577.84;
1824;974.68;530 ms;4.7 G;canter;577 m/min;16 cm;5.1 m;S;1 º (R);-1.7 º (F);2668.15;
1825;975.22;540 ms;4.9 G;canter;604 m/min;18 cm;5.44 m;S;0.9 º (R);-2 º (F);2718.02;
1826;975.75;530 ms;3.1 G;canter;579 m/min;17 cm;5.11 m;S;1.1 º (R);-1.6 º (F);2581.08;
1827;976.34;590 ms;5.3 G;canter;555 m/min;19 cm;5.46 m;S;-1.8 º (L);-0.6 º (F);3211.2;
1828;976.84;500 ms;3.2 G;canter;539 m/min;10 cm;4.49 m;S;-1.7 º (L);-2.4 º (F);1254.83;
1829;977.37;530 ms;3.4 G;canter;505 m/min;16 cm;4.46 m;S;0.6 º (R);-2.1 º (F);2374.53;
1830;977.91;540 ms;3.9 G;canter;470 m/min;19 cm;4.23 m;S;-4.6 º (L);0.2 º (B);2326.66;
1831;978.45;540 ms;3.7 G;canter;405 m/min;17 cm;3.65 m;S;-5.5 º (L);1.9 º (B);1719.04;
1832;978.94;490 ms;2.2 G;canter;356 m/min;12 cm;2.9 m;L;-4.5 º (L);-0.6 º (F);1231.62;
1833;979.42;480 ms;2.8 G;canter;347 m/min;11 cm;2.77 m;L;-3.8 º (L);-0.5 º (F);1260.01;
1834;979.89;470 ms;3 G;canter;334 m/min;11 cm;2.62 m;L;-4.4 º (L);-1.7 º (F);1297.43;
1835;981.12;230 ms;2 G;canter;397 m/min;7 cm;1.52 m;R;2.1 º (R);-3.2 º (F);474.23;
1836;981.63;510 ms;2.4 G;canter;370 m/min;8 cm;3.15 m;S;0.8 º (R);1.3 º (B);844.69;
1837;982.85;190 ms;2.1 G;canter;567 m/min;5 cm;1.8 m;R;14.8 º (R);-7.4 º (F);1215.74;
1838;983.47;620 ms;3.5 G;canter;527 m/min;7 cm;5.44 m;S;4.6 º (R);-3.6 º (F);1847.93;
1839;983.9;430 ms;2.7 G;canter;526 m/min;10 cm;3.77 m;S;-0.9 º (L);-7.3 º (F);1471.62;
1840;984.44;540 ms;3.6 G;canter;524 m/min;12 cm;4.71 m;S;-3.3 º (L);-1.9 º (F);2820.33;
1841;984.96;520 ms;3.9 G;canter;528 m/min;13 cm;4.58 m;S;-1.2 º (L);-1.2 º (F);2789.32;
1842;985.53;570 ms;2.5 G;canter;529 m/min;17 cm;5.03 m;S;5.8 º (R);0.7 º (B);2337.17;
1843;986.07;540 ms;4.3 G;canter;529 m/min;19 cm;4.76 m;S;6.6 º (R);-2 º (F);3902.36;
1844;986.57;500 ms;3.5 G;canter;538 m/min;12 cm;4.49 m;S;3 º (R);-5 º (F);2864.05;
1845;987.05;480 ms;2.5 G;canter;484 m/min;13 cm;3.87 m;S;0.6 º (R);0.2 º (B);2114.78;
1846;987.5;450 ms;2.9 G;canter;479 m/min;10 cm;3.59 m;S;6.1 º (R);-1 º (F);1717.05;
1847;988.75;200 ms;2.2 G;canter;539 m/min;8 cm;1.8 m;R;1.9 º (R);-9.5 º (F);1382.23;
1848;989.3;550 ms;3.6 G;canter;494 m/min;5 cm;4.53 m;R;3.8 º (R);-0.8 º (F);2052.26;
1849;989.74;440 ms;1.8 G;canter;538 m/min;4 cm;3.94 m;S;2.4 º (R);-6 º (F);881.93;
1850;990.25;510 ms;3 G;canter;547 m/min;8 cm;4.65 m;R;3.4 º (R);-5.2 º (F);2557.53;
1851;990.78;530 ms;3.1 G;canter;603 m/min;11 cm;5.32 m;R;4.9 º (R);-4.8 º (F);2721.32;
1852;991.3;520 ms;3.7 G;canter;606 m/min;12 cm;5.25 m;R;5.3 º (R);-6.7 º (F);3139.45;
1853;991.84;540 ms;3.7 G;canter;606 m/min;11 cm;5.46 m;R;5.7 º (R);-3.4 º (F);2054.14;
1854;992.4;560 ms;3.2 G;canter;577 m/min;14 cm;5.39 m;R;4.6 º (R);-2.7 º (F);3022.19;
1855;992.88;480 ms;2.9 G;canter;554 m/min;8 cm;4.43 m;R;2.9 º (R);-5.3 º (F);1645.91;
1856;993.45;570 ms;3.6 G;canter;570 m/min;14 cm;5.41 m;S;1.7 º (R);-5 º (F);3343.8;
1857;993.94;490 ms;2.8 G;canter;556 m/min;9 cm;4.54 m;R;1.6 º (R);-4.3 º (F);1754.86;
