Stride;Time (mm:ss);Duration;Strike power;Gait;Speed;Max. height;Length;Hand;Lateral balance;Longitudinal balance;Energy;BPM
3558;1816.26;550 ms;4.5 G;canter;643 m/min;13 cm;5.89 m;R;14.2 º (R);-3.3 º (F);3142.1;
3559;1816.75;490 ms;3.9 G;canter;632 m/min;12 cm;5.16 m;R;12.3 º (R);-2.4 º (F);2900.31;
3560;1817.27;520 ms;5.1 G;canter;611 m/min;13 cm;5.29 m;R;10.3 º (R);-1.5 º (F);3018.53;
3561;1817.81;540 ms;4.7 G;canter;612 m/min;11 cm;5.51 m;R;8.8 º (R);-3.4 º (F);3331.61;
3562;1818.31;500 ms;3.8 G;canter;629 m/min;8 cm;5.24 m;R;11.8 º (R);-5.5 º (F);1665.77;
3563;1818.84;530 ms;5 G;canter;622 m/min;10 cm;5.49 m;R;14 º (R);-5.4 º (F);4368.78;
3564;1819.33;490 ms;4.4 G;canter;641 m/min;8 cm;5.23 m;R;13.6 º (R);-5.6 º (F);1818.18;
3565;1819.87;540 ms;4.7 G;canter;582 m/min;13 cm;5.24 m;R;12.6 º (R);-4.1 º (F);3358.83;
3566;1820.36;490 ms;4 G;canter;609 m/min;11 cm;4.98 m;R;15.5 º (R);-6.2 º (F);2646.57;
3567;1820.86;500 ms;3.9 G;canter;641 m/min;14 cm;5.34 m;R;18.7 º (R);-6.1 º (F);3221.7;
3568;1821.39;530 ms;4.5 G;canter;673 m/min;15 cm;5.95 m;R;19.5 º (R);-6.6 º (F);3989.69;
3569;1821.9;510 ms;3.9 G;canter;660 m/min;13 cm;5.61 m;R;22.3 º (R);-7.7 º (F);3683.26;
3570;1822.34;440 ms;4 G;canter;662 m/min;11 cm;4.85 m;R;24.8 º (R);-7.2 º (F);2989.37;
3571;1822.88;540 ms;5.1 G;canter;655 m/min;11 cm;5.9 m;R;21.1 º (R);-6.2 º (F);3087.31;
3572;1823.36;480 ms;3.9 G;canter;661 m/min;12 cm;5.29 m;R;16.6 º (R);-9.9 º (F);2459.09;
3573;1823.91;550 ms;4.7 G;canter;676 m/min;12 cm;6.2 m;R;15.6 º (R);-8.7 º (F);3567.11;
3574;1824.38;470 ms;3.7 G;canter;720 m/min;12 cm;5.64 m;R;15.8 º (R);-12 º (F);2416.25;
3575;1824.89;510 ms;6.6 G;canter;719 m/min;12 cm;6.11 m;R;11.9 º (R);-9.8 º (F);2944.27;
3576;1825.36;470 ms;5.1 G;canter;749 m/min;11 cm;5.87 m;R;11.7 º (R);-11.6 º (F);2781.13;
3577;1825.97;610 ms;5.6 G;canter;751 m/min;14 cm;7.63 m;R;9 º (R);-9.2 º (F);3855.69;
3578;1826.44;470 ms;8.3 G;canter;746 m/min;12 cm;5.84 m;R;8.5 º (R);-9.8 º (F);3632.36;
3579;1826.98;540 ms;7.6 G;canter;732 m/min;12 cm;6.59 m;R;13.8 º (R);-6.9 º (F);3793.85;
3580;1827.45;470 ms;5.4 G;canter;719 m/min;11 cm;5.63 m;R;17.9 º (R);-7.8 º (F);3571.08;
3581;1827.92;470 ms;5.6 G;canter;725 m/min;11 cm;5.68 m;R;20 º (R);-7.1 º (F);3255.79;
3582;1828.47;550 ms;4.5 G;canter;676 m/min;13 cm;6.2 m;R;20 º (R);-4.3 º (F);3429;
3583;1828.96;490 ms;5 G;canter;699 m/min;12 cm;5.71 m;R;16.8 º (R);-6.7 º (F);3075.26;
3584;1829.47;510 ms;4.2 G;canter;692 m/min;11 cm;5.88 m;R;15.9 º (R);-6.2 º (F);3650.33;
3585;1829.93;460 ms;5.4 G;canter;752 m/min;10 cm;5.76 m;R;13.2 º (R);-10.1 º (F);2755.49;
3586;1830.46;530 ms;6.1 G;canter;737 m/min;12 cm;6.51 m;R;13.2 º (R);-8.8 º (F);4161.45;
3587;1830.98;520 ms;5.3 G;canter;733 m/min;11 cm;6.35 m;R;13.8 º (R);-7.8 º (F);3476.43;
3588;1831.51;530 ms;5.7 G;canter;736 m/min;12 cm;6.5 m;R;15.7 º (R);-6.9 º (F);5068.17;
3589;1831.96;450 ms;3.6 G;canter;772 m/min;10 cm;5.79 m;R;14.5 º (R);-11.6 º (F);2124.93;
3590;1832.53;570 ms;5.7 G;canter;740 m/min;16 cm;7.03 m;R;12.2 º (R);-8.9 º (F);4576.11;
3591;1833.02;490 ms;7.2 G;canter;713 m/min;12 cm;5.82 m;R;11.9 º (R);-10.9 º (F);3549.2;
3592;1833.54;520 ms;7.3 G;canter;715 m/min;13 cm;6.2 m;R;9.4 º (R);-10.1 º (F);3635.76;
3593;1834.05;510 ms;6.9 G;canter;692 m/min;14 cm;5.88 m;R;10.4 º (R);-10.2 º (F);3663.17;
3594;1834.61;560 ms;7.5 G;canter;696 m/min;16 cm;6.5 m;R;8.7 º (R);-10.8 º (F);4672.93;
3595;1835.18;570 ms;5.4 G;canter;699 m/min;16 cm;6.64 m;R;8.8 º (R);-12.5 º (F);4564.8;
3596;1835.71;530 ms;7.6 G;canter;665 m/min;12 cm;5.87 m;R;10 º (R);-7.9 º (F);2494.11;
3597;1836.26;550 ms;3.8 G;canter;627 m/min;17 cm;5.75 m;R;15 º (R);-10.5 º (F);4075.56;
3598;1836.78;520 ms;5.9 G;canter;590 m/min;18 cm;5.11 m;R;16 º (R);-9.3 º (F);2466.45;
3599;1837.32;540 ms;4.3 G;canter;597 m/min;16 cm;5.38 m;R;15.8 º (R);-8.5 º (F);2870.89;
3600;1837.84;520 ms;3.5 G;canter;564 m/min;13 cm;4.89 m;R;14.4 º (R);-8.4 º (F);2488.7;
3601;1838.35;510 ms;2.8 G;canter;605 m/min;11 cm;5.14 m;R;10.2 º (R);-11 º (F);1555.17;
3602;1838.91;560 ms;4 G;canter;597 m/min;16 cm;5.57 m;R;5.9 º (R);-7.9 º (F);3888.99;
3603;1839.36;450 ms;3 G;canter;580 m/min;10 cm;4.35 m;R;4.7 º (R);-7.9 º (F);2214.9;
3604;1840.64;270 ms;2.8 G;canter;586 m/min;5 cm;2.64 m;R;2.2 º (R);-4.9 º (F);1416.44;
3605;1841.2;560 ms;3.1 G;canter;518 m/min;8 cm;4.83 m;R;4.9 º (R);-2.4 º (F);1513.5;
3606;1841.71;510 ms;3.2 G;canter;567 m/min;12 cm;4.82 m;S;4 º (R);-8.9 º (F);1874.81;
3607;1842.23;520 ms;5 G;canter;605 m/min;14 cm;5.25 m;S;1.7 º (R);-7.8 º (F);2185.47;
3608;1842.78;550 ms;3.1 G;canter;624 m/min;14 cm;5.72 m;L;-4.1 º (L);-7.7 º (F);2403.22;
3609;1843.32;540 ms;4.1 G;canter;604 m/min;13 cm;5.44 m;L;-5.9 º (L);-8.3 º (F);2943.74;
3610;1843.81;490 ms;3.5 G;canter;603 m/min;10 cm;4.93 m;L;-4 º (L);-6.3 º (F);1652.07;
3611;1844.39;580 ms;5 G;canter;597 m/min;15 cm;5.77 m;S;3 º (R);-4.8 º (F);3755.07;
3612;1844.94;550 ms;4 G;canter;585 m/min;11 cm;5.36 m;R;5.7 º (R);-7.1 º (F);2221.67;
3613;1845.51;570 ms;3.8 G;canter;503 m/min;17 cm;4.78 m;R;4.9 º (R);-3.4 º (F);2823.35;
3614;1846.01;500 ms;3.7 G;canter;459 m/min;9 cm;3.83 m;R;2.5 º (R);-5.1 º (F);1576.63;
3615;1846.58;570 ms;4.8 G;canter;502 m/min;15 cm;4.77 m;S;1.9 º (R);-2.8 º (F);3409.17;
3616;1847.12;540 ms;2.9 G;canter;522 m/min;11 cm;4.7 m;S;0.2 º (R);-0.4 º (F);1961.58;
3617;1847.64;520 ms;3.6 G;canter;481 m/min;15 cm;4.17 m;L;-2.2 º (L);-0.6 º (F);1961.28;
3618;1848.01;370 ms;2.4 G;canter;465 m/min;5 cm;2.87 m;S;1.8 º (R);-6.2 º (F);1169.69;
3619;1849.29;250 ms;2.4 G;canter;545 m/min;4 cm;2.27 m;S;-1.7 º (L);-8.2 º (F);924.61;
3620;1849.81;520 ms;2.2 G;canter;462 m/min;5 cm;4 m;L;-3.6 º (L);-0.5 º (F);1378.9;
3621;1850.28;470 ms;3.1 G;canter;479 m/min;10 cm;3.76 m;S;0 º (R);-3.2 º (F);1360.72;
3622;1851.41;160 ms;2.2 G;canter;551 m/min;2 cm;1.47 m;L;-2.8 º (L);-16 º (F);983.95;
3623;1852.08;670 ms;3.9 G;canter;514 m/min;8 cm;5.74 m;S;-1.3 º (L);-0.6 º (F);2432.06;
3624;1852.6;520 ms;2.6 G;canter;581 m/min;10 cm;5.04 m;L;-3.1 º (L);-7.7 º (F);1758;
3625;1853.11;510 ms;2 G;canter;601 m/min;11 cm;5.11 m;S;-0.4 º (L);-8.2 º (F);1674.62;
3626;1853.63;520 ms;2.4 G;canter;605 m/min;11 cm;5.25 m;L;-4.6 º (L);-7.6 º (F);1954.19;
3627;1854.16;530 ms;3.6 G;canter;629 m/min;11 cm;5.55 m;L;-6.6 º (L);-6.5 º (F);2535.13;
3628;1854.66;500 ms;2.9 G;canter;631 m/min;10 cm;5.26 m;L;-4.6 º (L);-6.2 º (F);1947.07;
3629;1855.18;520 ms;4.5 G;canter;648 m/min;11 cm;5.61 m;S;-1.9 º (L);-7 º (F);2620.27;
3630;1855.71;530 ms;5.2 G;canter;654 m/min;11 cm;5.78 m;S;1.3 º (R);-5.9 º (F);3064.07;
3631;1856.19;480 ms;2.1 G;canter;691 m/min;9 cm;5.53 m;R;4.4 º (R);-9.5 º (F);1487.34;
3632;1856.71;520 ms;5 G;canter;694 m/min;12 cm;6.01 m;R;3.6 º (R);-8.8 º (F);2726.67;
3633;1857.22;510 ms;7.3 G;canter;707 m/min;11 cm;6.01 m;S;2.6 º (R);-8.9 º (F);2884.66;
3634;1857.76;540 ms;5.6 G;canter;716 m/min;12 cm;6.45 m;S;1.6 º (R);-7.8 º (F);2818.67;
3635;1858.26;500 ms;6.7 G;canter;684 m/min;12 cm;5.7 m;S;3.3 º (R);-5.6 º (F);2833;
3636;1858.81;550 ms;6.1 G;canter;683 m/min;11 cm;6.26 m;S;3.5 º (R);-6.2 º (F);3117.8;
3637;1859.31;500 ms;4.7 G;canter;689 m/min;11 cm;5.74 m;R;4.9 º (R);-10.2 º (F);2639.2;
3638;1859.83;520 ms;7.1 G;canter;671 m/min;13 cm;5.81 m;R;5.4 º (R);-7.6 º (F);2962.29;
3639;1860.33;500 ms;4.7 G;canter;724 m/min;12 cm;6.03 m;S;3.2 º (R);-9.8 º (F);3220.36;
3640;1860.89;560 ms;5.6 G;canter;702 m/min;14 cm;6.56 m;S;-2.6 º (L);-9.5 º (F);3667.37;
3641;1861.38;490 ms;7.3 G;canter;715 m/min;14 cm;5.84 m;S;-0.4 º (L);-10.2 º (F);3135.77;
3642;1861.95;570 ms;9.4 G;canter;677 m/min;15 cm;6.43 m;S;3.8 º (R);-6.9 º (F);3444.05;
3643;1862.51;560 ms;4.5 G;canter;637 m/min;15 cm;5.95 m;R;10.1 º (R);-9.3 º (F);3320.47;
3644;1862.97;460 ms;3.9 G;canter;614 m/min;14 cm;4.7 m;R;15.7 º (R);-9.2 º (F);2893.2;
3645;1863.52;550 ms;5.7 G;canter;624 m/min;16 cm;5.72 m;R;21.1 º (R);-7 º (F);3538.7;
3646;1864.05;530 ms;4.8 G;canter;625 m/min;18 cm;5.52 m;R;20.2 º (R);-5.7 º (F);3506.89;
3647;1864.55;500 ms;4.8 G;canter;600 m/min;16 cm;5 m;R;22.1 º (R);-5.4 º (F);2886.72;
3648;1865;450 ms;5.3 G;canter;570 m/min;15 cm;4.28 m;R;23.7 º (R);-6.6 º (F);2884.44;
3649;1865.53;530 ms;4.2 G;canter;599 m/min;16 cm;5.29 m;R;22.9 º (R);-5 º (F);2332.9;
3650;1866.06;530 ms;3.4 G;canter;591 m/min;13 cm;5.22 m;R;18.1 º (R);-5.9 º (F);2428.53;
3651;1866.58;520 ms;3.2 G;canter;607 m/min;12 cm;5.26 m;R;11.9 º (R);-7.7 º (F);2354.91;
3652;1867.09;510 ms;4.7 G;canter;614 m/min;13 cm;5.22 m;R;7.6 º (R);-7.3 º (F);2589.39;
3653;1867.63;540 ms;4.7 G;canter;632 m/min;13 cm;5.69 m;R;5.7 º (R);-9.1 º (F);3346.57;
3654;1868.14;510 ms;2.9 G;canter;654 m/min;14 cm;5.56 m;R;6 º (R);-12.7 º (F);3039.37;
3655;1868.69;550 ms;3.4 G;canter;589 m/min;15 cm;5.4 m;S;1.4 º (R);-10.2 º (F);2721.09;
3656;1869.25;560 ms;4.2 G;canter;601 m/min;15 cm;5.61 m;S;5.4 º (R);-11.5 º (F);3601.74;
3657;1869.78;530 ms;3.8 G;canter;617 m/min;13 cm;5.45 m;R;5.7 º (R);-8.4 º (F);2158.69;
3658;1870.36;580 ms;3.8 G;canter;586 m/min;17 cm;5.67 m;R;4.9 º (R);-7 º (F);3185.7;
3659;1870.9;540 ms;4.1 G;canter;543 m/min;16 cm;4.89 m;R;3.7 º (R);-5.4 º (F);2635.33;
3660;1871.45;550 ms;4.5 G;canter;529 m/min;17 cm;4.85 m;R;5.8 º (R);-2.9 º (F);2596.13;
3661;1871.96;510 ms;4.1 G;canter;539 m/min;15 cm;4.58 m;R;4.2 º (R);-4.1 º (F);2170.3;
3662;1872.39;430 ms;3.9 G;canter;499 m/min;10 cm;3.58 m;S;0.8 º (R);-5.5 º (F);1410.78;
3663;1873.62;320 ms;4.6 G;canter;528 m/min;6 cm;2.81 m;R;8.8 º (R);-14.6 º (F);2811.78;
3664;1874.2;580 ms;2.9 G;canter;468 m/min;15 cm;4.53 m;R;24.2 º (R);-0.3 º (F);1928.61;
3665;1874.7;500 ms;3.7 G;canter;510 m/min;14 cm;4.25 m;R;31.9 º (R);-1 º (F);1933.06;
3666;1875.17;470 ms;3.2 G;canter;545 m/min;12 cm;4.27 m;R;26.7 º (R);-1.6 º (F);1579.84;
3667;1875.67;500 ms;3 G;canter;573 m/min;11 cm;4.78 m;R;17.3 º (R);-1.9 º (F);1742.91;
3668;1876.2;530 ms;3.5 G;canter;634 m/min;11 cm;5.6 m;R;13.2 º (R);-3.3 º (F);2036.02;
3669;1876.73;530 ms;3.3 G;canter;612 m/min;13 cm;5.41 m;R;12.1 º (R);-4.7 º (F);2687.2;
3670;1877.2;470 ms;3.4 G;canter;592 m/min;12 cm;4.64 m;R;8.4 º (R);-6.1 º (F);1970.44;
3671;1877.79;590 ms;5.6 G;canter;609 m/min;19 cm;5.99 m;R;8.5 º (R);-5.4 º (F);3779.51;
3672;1878.32;530 ms;3.4 G;canter;608 m/min;15 cm;5.37 m;R;9.2 º (R);-6.1 º (F);2685.32;
3673;1878.88;560 ms;3.5 G;canter;582 m/min;17 cm;5.43 m;R;8.1 º (R);-5.4 º (F);2803.4;
3674;1879.42;540 ms;4.4 G;canter;561 m/min;16 cm;5.05 m;R;6.6 º (R);-5.2 º (F);2454.51;
3675;1879.98;560 ms;3 G;canter;563 m/min;16 cm;5.25 m;R;8.1 º (R);-7.3 º (F);2773.26;
3676;1880.51;530 ms;3.3 G;canter;555 m/min;15 cm;4.91 m;R;9.7 º (R);-6.8 º (F);1932.41;
3677;1881.08;570 ms;3.7 G;canter;535 m/min;18 cm;5.08 m;R;14.4 º (R);-4.5 º (F);2874.21;
3678;1881.61;530 ms;4.3 G;canter;529 m/min;15 cm;4.67 m;R;20.5 º (R);-0.3 º (F);2659.59;
3679;1882.11;500 ms;3.3 G;canter;538 m/min;13 cm;4.48 m;R;16.7 º (R);-3.2 º (F);1495.51;
3680;1882.69;580 ms;4.7 G;canter;473 m/min;20 cm;4.58 m;R;17.8 º (R);2.1 º (B);2493.34;
3681;1883.27;580 ms;3.5 G;canter;439 m/min;18 cm;4.25 m;R;14.8 º (R);0.7 º (B);2167.57;
3682;1883.8;530 ms;3.7 G;canter;441 m/min;12 cm;3.9 m;R;15.6 º (R);-0.1 º (F);1915.47;
3683;1884.32;520 ms;3.9 G;canter;443 m/min;12 cm;3.84 m;R;22 º (R);5.1 º (B);1569.66;
3684;1884.75;430 ms;1.7 G;canter;461 m/min;7 cm;3.3 m;R;15.2 º (R);-0.6 º (F);1012.48;
3685;1885.79;90 ms;5.2 G;canter;362 m/min;8 cm;0.54 m;L;-0.6 º (L);-23.5 º (F);1582.79;
3686;1886.11;320 ms;2.4 G;canter;425 m/min;3 cm;2.27 m;S;2.6 º (R);2.9 º (B);1145.86;
3687;1886.56;450 ms;1.8 G;canter;436 m/min;6 cm;3.27 m;R;9.1 º (R);-2.2 º (F);878.97;
3688;1887.11;550 ms;2.6 G;canter;496 m/min;14 cm;4.55 m;R;18.9 º (R);-4.8 º (F);1861.77;
3689;1887.65;540 ms;4.3 G;canter;493 m/min;17 cm;4.44 m;R;15.6 º (R);-5.7 º (F);2064.49;
3690;1888.26;610 ms;2.8 G;canter;455 m/min;20 cm;4.63 m;R;12.3 º (R);-6.5 º (F);2363.93;
3691;1888.8;540 ms;2.7 G;canter;458 m/min;17 cm;4.12 m;R;16 º (R);-6.7 º (F);1597.99;
3692;1889.36;560 ms;2 G;canter;457 m/min;17 cm;4.26 m;R;21.3 º (R);-4.1 º (F);1940.51;
3693;1889.97;610 ms;2.6 G;canter;429 m/min;19 cm;4.36 m;R;20.4 º (R);-2.1 º (F);2190.59;
3694;1890.5;530 ms;2 G;canter;395 m/min;14 cm;3.49 m;R;16.2 º (R);-3.2 º (F);1037.39;
3695;1891.11;610 ms;3.5 G;canter;402 m/min;19 cm;4.09 m;R;11.4 º (R);-2.4 º (F);1859.58;
3696;1891.62;510 ms;2.3 G;canter;414 m/min;11 cm;3.52 m;R;11.6 º (R);1.6 º (B);1182.22;
3697;1891.92;300 ms;2.1 G;canter;401 m/min;3 cm;2.01 m;R;8 º (R);-0.4 º (F);516.44;
3698;1893.21;270 ms;2 G;canter;483 m/min;3 cm;2.17 m;L;-5.7 º (L);-7.8 º (F);860.34;
3699;1893.71;500 ms;2.1 G;canter;441 m/min;7 cm;3.67 m;S;7.3 º (R);2.8 º (B);1019.98;
3700;1894.98;310 ms;3.6 G;canter;473 m/min;9 cm;2.44 m;R;6.4 º (R);-17.2 º (F);2408.37;
3701;1895.58;600 ms;3.8 G;canter;439 m/min;8 cm;4.39 m;S;-5.2 º (L);0.8 º (B);1751.81;
3702;1896.02;440 ms;1.9 G;canter;459 m/min;6 cm;3.37 m;L;-8 º (L);-3.3 º (F);1076.65;
3703;1896.55;530 ms;2.5 G;canter;503 m/min;9 cm;4.44 m;L;-3.2 º (L);-5.5 º (F);1539.6;
3704;1897.07;520 ms;2.8 G;canter;534 m/min;11 cm;4.63 m;L;-2.5 º (L);-8.7 º (F);1517.89;
3705;1897.56;490 ms;3.7 G;canter;541 m/min;14 cm;4.41 m;L;-5.8 º (L);-8.2 º (F);2450.63;
3706;1898.09;530 ms;3.5 G;canter;541 m/min;14 cm;4.78 m;L;-5.3 º (L);-8.3 º (F);2127.38;
3707;1898.6;510 ms;3.9 G;canter;586 m/min;13 cm;4.98 m;S;-2.8 º (L);-10.3 º (F);2066.12;
3708;1899.14;540 ms;4.6 G;canter;618 m/min;13 cm;5.56 m;S;0.2 º (R);-11.7 º (F);2198.7;
3709;1899.72;580 ms;5.2 G;canter;616 m/min;14 cm;5.95 m;S;-1.2 º (L);-9.5 º (F);3291.27;
3710;1900.21;490 ms;3.6 G;canter;635 m/min;11 cm;5.19 m;S;-2 º (L);-11.6 º (F);2547.03;
3711;1900.72;510 ms;2.4 G;canter;649 m/min;9 cm;5.52 m;L;-2.8 º (L);-10.9 º (F);1499.9;
3712;1901.27;550 ms;4.7 G;canter;605 m/min;14 cm;5.55 m;S;-0.9 º (L);-9.2 º (F);3049.86;
3713;1901.78;510 ms;3.6 G;canter;593 m/min;14 cm;5.04 m;L;-5.3 º (L);-11.9 º (F);2643.86;
3714;1902.34;560 ms;4.1 G;canter;605 m/min;16 cm;5.65 m;L;-3.9 º (L);-10.9 º (F);3390.69;
3715;1902.89;550 ms;4.7 G;canter;562 m/min;15 cm;5.15 m;S;-1.2 º (L);-7.2 º (F);2548.36;
3716;1903.39;500 ms;3.6 G;canter;562 m/min;11 cm;4.69 m;S;-1.2 º (L);-9.6 º (F);2463.38;
3717;1903.85;460 ms;3 G;canter;543 m/min;10 cm;4.17 m;S;0.3 º (R);-8.2 º (F);1974.79;
3718;1904.9;10 ms;-2.5 G;canter;571 m/min;0 cm;0.1 m;R;8.1 º (R);-27.9 º (F);0;
3719;1905.18;280 ms;2.8 G;canter;555 m/min;1 cm;2.59 m;R;5.1 º (R);-6.4 º (F);1605.39;
3720;1905.67;490 ms;2.8 G;canter;543 m/min;5 cm;4.44 m;R;4.1 º (R);-8 º (F);1574.93;
3721;1906.15;480 ms;2.2 G;canter;582 m/min;8 cm;4.66 m;R;4.4 º (R);-11 º (F);1157.69;
3722;1906.66;510 ms;3.5 G;canter;612 m/min;12 cm;5.2 m;R;6.3 º (R);-11.7 º (F);2046.2;
3723;1907.2;540 ms;3.5 G;canter;639 m/min;16 cm;5.75 m;R;7.1 º (R);-12.6 º (F);2834.58;
3724;1907.73;530 ms;4.3 G;canter;653 m/min;16 cm;5.76 m;R;6.1 º (R);-11.8 º (F);3047.1;
3725;1908.3;570 ms;3.5 G;canter;624 m/min;16 cm;5.93 m;R;8.1 º (R);-9.5 º (F);3639.1;
3726;1908.82;520 ms;3.4 G;canter;620 m/min;14 cm;5.37 m;R;10.8 º (R);-10.1 º (F);2001.42;
3727;1909.43;610 ms;4.1 G;canter;622 m/min;20 cm;6.33 m;R;14.2 º (R);-9.1 º (F);4472.09;
3728;1909.91;480 ms;3.1 G;canter;632 m/min;12 cm;5.06 m;R;15.9 º (R);-8.3 º (F);2080.87;
3729;1910.49;580 ms;3.5 G;canter;530 m/min;20 cm;5.12 m;R;11.8 º (R);-3.8 º (F);3163.95;
3730;1911.08;590 ms;4 G;canter;510 m/min;19 cm;5.02 m;R;10.6 º (R);-1.9 º (F);3072.93;
3731;1911.62;540 ms;2.9 G;canter;483 m/min;16 cm;4.35 m;R;14.5 º (R);0.4 º (B);1852.65;
3732;1912.15;530 ms;2.6 G;canter;449 m/min;14 cm;3.97 m;R;16.7 º (R);-1 º (F);1855.52;
3733;1912.66;510 ms;2.4 G;canter;464 m/min;15 cm;3.95 m;R;15.7 º (R);1.8 º (B);1530.57;
3734;1913.06;400 ms;3.8 G;canter;438 m/min;10 cm;2.92 m;R;11.2 º (R);2.8 º (B);1588.61;
3735;1914.14;20 ms;-0.4 G;canter;418 m/min;0 cm;0.14 m;L;-4.2 º (L);-22.7 º (F);0;
3736;1914.88;740 ms;2.5 G;canter;391 m/min;5 cm;4.82 m;S;5.5 º (R);3.9 º (B);2961.29;
3737;1915.37;490 ms;3.5 G;canter;502 m/min;6 cm;4.1 m;R;8.1 º (R);-2.2 º (F);1393.44;
3738;1915.87;500 ms;3.6 G;canter;544 m/min;8 cm;4.54 m;R;8 º (R);-2.3 º (F);1568.2;
3739;1916.37;500 ms;2.6 G;canter;613 m/min;10 cm;5.11 m;R;9 º (R);-6.2 º (F);1606.13;
3740;1916.89;520 ms;4.1 G;canter;624 m/min;12 cm;5.41 m;R;10.1 º (R);-6.1 º (F);2145.71;
3741;1917.42;530 ms;3.4 G;canter;644 m/min;12 cm;5.69 m;R;9.5 º (R);-5.7 º (F);2277.89;
3742;1917.95;530 ms;4.8 G;canter;683 m/min;13 cm;6.03 m;R;8.8 º (R);-8.8 º (F);2891.3;
3743;1918.46;510 ms;4.2 G;canter;682 m/min;13 cm;5.8 m;R;9.8 º (R);-8.6 º (F);3115.99;
3744;1918.98;520 ms;3.7 G;canter;673 m/min;15 cm;5.84 m;R;7.4 º (R);-8.2 º (F);3315.33;
3745;1919.56;580 ms;3.9 G;canter;652 m/min;16 cm;6.31 m;R;5.3 º (R);-8.1 º (F);3206.2;
3746;1920.07;510 ms;3.8 G;canter;627 m/min;14 cm;5.33 m;R;5.3 º (R);-10.1 º (F);2622.01;
3747;1920.61;540 ms;4.9 G;canter;613 m/min;15 cm;5.52 m;S;4.1 º (R);-9 º (F);2675.89;
3748;1921.16;550 ms;4.1 G;canter;611 m/min;15 cm;5.61 m;S;4 º (R);-9.2 º (F);3387;
3749;1921.7;540 ms;3.5 G;canter;595 m/min;15 cm;5.35 m;R;5.2 º (R);-7.1 º (F);2624.97;
3750;1922.25;550 ms;3.4 G;canter;597 m/min;16 cm;5.47 m;S;-0.6 º (L);-9.9 º (F);2715.59;
