rider,horse,time,distance,gait,speed,length,max_height,hand,lateral_balance,longitudinal_balance,jump_id
Sofia Sjöborg,Bryjamolga van het Marienshof Z,318.16000000000014,3020.399999999998,canter,570,5.23,0.16,R,3.7,-6.9,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,318.76000000000005,3025.259999999998,canter,486,4.86,0.18,R,6.2,-5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,319.31,3029.609999999998,canter,474,4.35,0.15,R,10.4,-4.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,319.85999999999996,3033.989999999998,canter,477,4.38,0.17,R,6.4,-4.1,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,320.4600000000001,3038.559999999998,canter,457,4.57,0.19,R,6.8,-2.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,320.9300000000001,3042.259999999998,canter,472,3.7,0.13,R,4.8,-6.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,321.34,3045.2299999999977,canter,435,2.97,0.1,S,1.3,-9.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,322.3105382436261,3050.939999999998,Jump,353,5.71,1.51,NA,4.03,NA,18a
Sofia Sjöborg,Bryjamolga van het Marienshof Z,322.61999999999995,3052.919999999998,canter,384,1.98,0.04,R,4.7,-19.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,323.14000000000016,3055.6599999999976,canter,316,2.74,0.15,S,2.5,-8.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,323.9800000000001,3059.8599999999974,canter,300,4.2,0.27,S,8.4,-13.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,324.34,3062.1199999999976,canter,376,2.26,0.06,R,12,-7.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,324.86999999999995,3065.0299999999975,canter,330,2.91,0.12,R,8.5,-1.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,325.34,3067.7299999999973,canter,344,2.7,0.11,R,9.5,-7.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,326.29,3067.7699999999973,canter,269,0.04,0,R,11,-32.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,326.82,3070.469999999997,canter,306,2.7,0.05,R,8,-9.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,327.2300000000001,3072.989999999997,canter,369,2.52,0.02,R,14.5,-8.9,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,327.2311371237459,3077.679999999997,Jump,299,4.69,1.59,NA,4.75,NA,18b
Sofia Sjöborg,Bryjamolga van het Marienshof Z,327.8,3081.2099999999973,canter,372,3.53,0.08,R,4.4,-4.8,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,328.32,3084.4899999999975,canter,379,3.28,0.08,R,3.6,-3.1,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,329.3704731861199,3090.0399999999977,Jump,317,5.55,1.54,NA,3.93,NA,18c
Sofia Sjöborg,Bryjamolga van het Marienshof Z,329.4400000000001,3090.5299999999975,canter,419,0.49,0.01,S,1,-20.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,330.16000000000014,3095.2499999999973,canter,393,4.72,0.06,S,9.8,6.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,330.4700000000001,3097.3799999999974,canter,412,2.13,0.03,R,8.8,-2.1,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,331.17000000000013,3102.4199999999973,canter,432,5.04,0.05,R,8.3,4.9,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,331.65000000000015,3106.1299999999974,canter,463,3.71,0.08,R,6.3,-0.1,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,332.2000000000001,3110.4599999999973,canter,472,4.33,0.09,R,8.7,3,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,332.9700000000001,3116.409999999997,canter,464,5.95,0.15,R,7.6,2.9,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,333.3,3119.059999999997,canter,482,2.65,0.05,R,8.7,-5.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,333.83,3123.3199999999974,canter,483,4.26,0.11,R,6.4,-4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,334.3,3127.1699999999973,canter,492,3.85,0.08,R,7.5,4.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,334.56,3129.389999999997,canter,513,2.22,0.03,R,6.9,-2.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,335.27000000000004,3136.2099999999973,canter,576,6.82,0.03,R,10.7,4.6,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,335.74000000000007,3140.849999999997,canter,592,4.64,0.04,R,6.6,0.7,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,336.2200000000001,3145.2499999999973,canter,550,4.4,0.04,R,5.6,4.2,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,336.67000000000013,3149.059999999997,canter,508,3.81,0.03,R,5.1,6.6,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,337.1800000000001,3153.2099999999973,canter,488,4.15,0.05,R,4.9,7.1,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,337.65000000000015,3157.3399999999974,canter,528,4.13,0.03,R,4.3,4.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,338.11999999999995,3161.4399999999973,canter,523,4.1,0.03,R,3,4.4,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,338.62999999999994,3165.5699999999974,canter,486,4.13,0.04,R,4.4,3.7,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,339.1900000000001,3169.7699999999973,canter,450,4.2,0.1,R,4.5,2.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,339.7200000000001,3173.6499999999974,canter,439,3.88,0.09,S,0.5,-1,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,340.2300000000001,3177.4099999999976,canter,442,3.76,0.09,S,-1.3,-3.6,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,340.81,3181.6499999999974,canter,439,4.24,0.11,L,-4.3,-5.6,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,341.31,3185.119999999997,canter,416,3.47,0.1,L,-4,-9.5,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,341.84,3188.799999999997,canter,416,3.68,0.12,S,0.8,-12.8,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,342.36999999999995,3192.969999999997,canter,472,4.17,0.15,S,4.7,-12.9,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,342.90000000000015,3197.839999999997,canter,551,4.87,0.16,R,8.4,-14.7,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,343.4600000000001,3203.859999999997,canter,645,6.02,0.18,R,12.2,-15.9,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,344.00000000000006,3209.8499999999967,canter,665,5.99,0.19,R,14.7,-13.7,NA
Sofia Sjöborg,Bryjamolga van het Marienshof Z,344.56,3215.8099999999968,canter,638,5.96,0.17,R,11.6,-13.8,NA
Aminda Ingulfson,Joystick,1.12,1.4,canter,75,1.4,0.12,R,5.8,0.8,NA
Aminda Ingulfson,Joystick,1.6499999999999728,1.9899999999999998,canter,67,0.59,0.06,R,9.9,0.4,NA
Aminda Ingulfson,Joystick,2.0500000000000638,2.65,canter,99,0.66,0.06,R,9.2,0.6,NA
Aminda Ingulfson,Joystick,2.5800000000000365,4.08,canter,161,1.43,0.04,R,9.6,6.5,NA
Aminda Ingulfson,Joystick,3.1000000000000183,6.01,canter,222,1.93,0.04,R,8.3,10.8,NA
Aminda Ingulfson,Joystick,3.6000000000000183,8.129999999999999,canter,254,2.12,0.05,R,6.1,9.7,NA
Aminda Ingulfson,Joystick,4.050000000000064,10.59,canter,327,2.46,0.04,R,5,4.3,NA
Aminda Ingulfson,Joystick,4.610000000000009,14.04,canter,369,3.45,0.12,S,-2.6,3.6,NA
Aminda Ingulfson,Joystick,5.090000000000027,17.439999999999998,canter,425,3.4,0.08,S,-3.4,0.5,NA
Aminda Ingulfson,Joystick,5.590000000000027,21.33,canter,467,3.89,0.09,S,-1.4,2.8,NA
Aminda Ingulfson,Joystick,6.090000000000027,25.479999999999997,canter,498,4.15,0.11,L,-2.8,0.3,NA
Aminda Ingulfson,Joystick,6.629999999999991,30.15,canter,518,4.67,0.15,S,-1.4,0.3,NA
Aminda Ingulfson,Joystick,7.170000000000068,34.69,canter,504,4.54,0.14,S,0,-0.5,NA
Aminda Ingulfson,Joystick,7.680000000000059,39.04,canter,512,4.35,0.12,S,0.9,-0.5,NA
Aminda Ingulfson,Joystick,8.230000000000015,43.62,canter,500,4.58,0.15,S,0.7,1.3,NA
Aminda Ingulfson,Joystick,8.720000000000024,47.97,canter,533,4.35,0.12,R,1.6,0.3,NA
Aminda Ingulfson,Joystick,9.11000000000001,51.26,canter,506,3.29,0.07,R,2.5,-3.7,NA
Aminda Ingulfson,Joystick,10.090769230769293,58.91,Jump,468,7.65,1.64,NA,6.19,NA,1
Aminda Ingulfson,Joystick,10.129999999999992,59.309999999999995,canter,598,0.4,0,R,6.7,-22.2,NA
Aminda Ingulfson,Joystick,10.42000000000007,61.98,canter,553,2.67,0.03,R,5.4,1.9,NA
Aminda Ingulfson,Joystick,10.899999999999974,66.09,canter,514,4.11,0.02,R,7.5,3.6,NA
Aminda Ingulfson,Joystick,11.379999999999992,70.27000000000001,canter,522,4.18,0.04,R,3.8,0.9,NA
Aminda Ingulfson,Joystick,11.86000000000001,74.72000000000001,canter,557,4.45,0.06,R,4,-1.5,NA
Aminda Ingulfson,Joystick,12.370000000000001,79.79000000000002,canter,596,5.07,0.07,R,3.1,0.3,NA
Aminda Ingulfson,Joystick,12.86000000000001,84.71000000000002,canter,603,4.92,0.07,S,1.4,0.4,NA
Aminda Ingulfson,Joystick,13.35000000000002,89.77000000000002,canter,620,5.06,0.08,S,1.5,-1,NA
Aminda Ingulfson,Joystick,13.840000000000028,94.90000000000002,canter,629,5.13,0.09,S,1.1,-1.8,NA
Aminda Ingulfson,Joystick,14.370000000000001,100.57000000000002,canter,642,5.67,0.11,S,2.3,-1.2,NA
Aminda Ingulfson,Joystick,14.870000000000001,105.93000000000002,canter,643,5.36,0.1,S,2.5,-1.6,NA
Aminda Ingulfson,Joystick,15.379999999999992,111.37000000000002,canter,640,5.44,0.1,S,3.8,-3.2,NA
Aminda Ingulfson,Joystick,15.85000000000002,116.40000000000002,canter,642,5.03,0.09,S,1.5,-2.8,NA
Aminda Ingulfson,Joystick,16.399999999999974,122.33000000000001,canter,647,5.93,0.15,S,1.8,-1.5,NA
Aminda Ingulfson,Joystick,16.91000000000008,127.83000000000001,canter,647,5.5,0.13,S,5.2,-1.6,NA
Aminda Ingulfson,Joystick,17.41000000000008,132.85000000000002,canter,602,5.02,0.13,R,6.1,-0.4,NA
Aminda Ingulfson,Joystick,17.960000000000033,138.41000000000003,canter,607,5.56,0.15,S,3.5,0,NA
Aminda Ingulfson,Joystick,18.450000000000042,143.44000000000003,canter,615,5.03,0.12,R,4.8,-3,NA
Aminda Ingulfson,Joystick,18.970000000000024,148.07000000000002,canter,534,4.63,0.11,R,7.4,1.7,NA
Aminda Ingulfson,Joystick,19.480000000000015,152.49,canter,520,4.42,0.1,R,9.1,-1.8,NA
Aminda Ingulfson,Joystick,19.990000000000006,157.32000000000002,canter,568,4.83,0.13,R,5.6,-1.6,NA
Aminda Ingulfson,Joystick,20.540000000000074,162.89000000000001,canter,607,5.57,0.18,R,6.3,-2.2,NA
Aminda Ingulfson,Joystick,21.09000000000003,168.10000000000002,canter,569,5.21,0.18,R,5.8,0.3,NA
Aminda Ingulfson,Joystick,21.570000000000046,172.51000000000002,canter,551,4.41,0.11,R,7.9,-2.6,NA
Aminda Ingulfson,Joystick,22.070000000000046,176.98000000000002,canter,537,4.47,0.11,R,10.3,-3.8,NA
Aminda Ingulfson,Joystick,22.550000000000065,181.27,canter,536,4.29,0.07,R,9.9,-3.8,NA
Aminda Ingulfson,Joystick,23.12,186.55,canter,556,5.28,0.13,R,6.5,-3.3,NA
Aminda Ingulfson,Joystick,23.560000000000056,190.79000000000002,canter,578,4.24,0.07,R,5.1,-1.7,NA
Aminda Ingulfson,Joystick,23.960000000000033,194.48000000000002,canter,554,3.69,0.08,R,6.5,-3,NA
Aminda Ingulfson,Joystick,25.00104477611944,203.78000000000003,Jump,536,9.3,1.73,NA,7.03,NA,2
Aminda Ingulfson,Joystick,25.249999999999996,206.33000000000004,canter,612,2.55,0.04,S,0.6,-11.7,NA
Aminda Ingulfson,Joystick,25.790000000000074,211.86000000000004,canter,614,5.53,0.06,R,6.8,-4.5,NA
Aminda Ingulfson,Joystick,26.280000000000083,217.15000000000003,canter,647,5.29,0.08,R,3.7,-6.8,NA
Aminda Ingulfson,Joystick,26.84000000000003,223.15000000000003,canter,643,6,0.12,S,2.2,-4.6,NA
Aminda Ingulfson,Joystick,27.320000000000046,228.76000000000005,canter,702,5.61,0.09,S,2.3,-6.2,NA
Aminda Ingulfson,Joystick,27.810000000000056,234.01000000000005,canter,643,5.25,0.08,R,6.9,-2.3,NA
Aminda Ingulfson,Joystick,28.320000000000046,239.47000000000006,canter,643,5.46,0.09,R,4.9,-2.2,NA
Aminda Ingulfson,Joystick,28.810000000000056,244.60000000000005,canter,629,5.13,0.09,R,4.6,-2.1,NA
Aminda Ingulfson,Joystick,29.330000000000037,250.18000000000006,canter,644,5.58,0.1,R,4,-2.2,NA
Aminda Ingulfson,Joystick,29.889999999999983,255.77000000000007,canter,599,5.59,0.15,R,5.2,-1.8,NA
Aminda Ingulfson,Joystick,30.37,260.9000000000001,canter,641,5.13,0.1,R,1.8,-2.6,NA
Aminda Ingulfson,Joystick,30.85000000000002,266.0200000000001,canter,640,5.12,0.1,S,1.3,-2,NA
Aminda Ingulfson,Joystick,31.35000000000002,271.6800000000001,canter,679,5.66,0.13,S,0.4,-4.2,NA
Aminda Ingulfson,Joystick,31.899999999999974,277.78000000000014,canter,665,6.1,0.15,S,1.3,-2.3,NA
Aminda Ingulfson,Joystick,32.43000000000006,283.48000000000013,canter,645,5.7,0.14,S,0.1,-1,NA
Aminda Ingulfson,Joystick,32.95000000000004,289.03000000000014,canter,641,5.55,0.14,S,-3.1,1.3,NA
Aminda Ingulfson,Joystick,33.420000000000066,293.75000000000017,canter,602,4.72,0.12,L,-1.5,1,NA
Aminda Ingulfson,Joystick,33.94000000000005,298.95000000000016,canter,599,5.2,0.14,S,-1.4,1,NA
Aminda Ingulfson,Joystick,34.46000000000003,304.13000000000017,canter,598,5.18,0.13,S,-0.3,0.9,NA
Aminda Ingulfson,Joystick,35.009999999999984,309.22000000000014,canter,555,5.09,0.15,S,5,2.8,NA
Aminda Ingulfson,Joystick,35.54000000000007,313.71000000000015,canter,508,4.49,0.15,S,4.3,3.2,NA
Aminda Ingulfson,Joystick,36.05000000000006,318.32000000000016,canter,542,4.61,0.13,S,2,1.1,NA
Aminda Ingulfson,Joystick,36.590000000000025,323.35000000000014,canter,559,5.03,0.16,S,0.3,2.2,NA
Aminda Ingulfson,Joystick,37.100000000000016,328.01000000000016,canter,548,4.66,0.13,S,1.7,2.6,NA
Aminda Ingulfson,Joystick,37.56000000000005,331.8000000000002,canter,494,3.79,0.11,R,5.5,4.9,NA
Aminda Ingulfson,Joystick,38.03000000000008,335.4900000000002,canter,472,3.69,0.11,S,0.3,6.4,NA
Aminda Ingulfson,Joystick,38.47000000000002,339.0300000000002,canter,483,3.54,0.1,S,1.3,2.5,NA
Aminda Ingulfson,Joystick,39.569137931034554,347.5300000000002,Jump,464,8.5,1.86,NA,3.41,NA,3
Aminda Ingulfson,Joystick,39.61000000000001,347.9100000000002,canter,572,0.38,0,R,10.4,-27.5,NA
Aminda Ingulfson,Joystick,39.910000000000075,350.5100000000002,canter,520,2.6,0.03,R,6.6,1,NA
Aminda Ingulfson,Joystick,40.37999999999999,354.6000000000002,canter,522,4.09,0.04,S,1.2,3.6,NA
Aminda Ingulfson,Joystick,40.830000000000034,358.7400000000002,canter,552,4.14,0.05,S,1.5,0.5,NA
Aminda Ingulfson,Joystick,41.29000000000007,363.25000000000017,canter,588,4.51,0.07,S,1.4,0.9,NA
Aminda Ingulfson,Joystick,41.79000000000007,368.2300000000002,canter,598,4.98,0.07,S,-0.6,0.5,NA
Aminda Ingulfson,Joystick,42.29000000000007,373.2000000000002,canter,597,4.97,0.09,S,1.3,-1.8,NA
Aminda Ingulfson,Joystick,42.830000000000034,378.68000000000023,canter,609,5.48,0.11,S,1.8,-0.8,NA
Aminda Ingulfson,Joystick,43.24,382.99000000000024,canter,631,4.31,0.06,S,3.5,-3.7,NA
Aminda Ingulfson,Joystick,43.79000000000007,388.6900000000002,canter,622,5.7,0.11,S,1,-1.2,NA
Aminda Ingulfson,Joystick,44.37,394.66000000000025,canter,617,5.97,0.14,S,-0.2,-0.3,NA
Aminda Ingulfson,Joystick,44.850000000000016,399.79000000000025,canter,641,5.13,0.1,S,3.6,-1.4,NA
Aminda Ingulfson,Joystick,45.37999999999999,405.58000000000027,canter,655,5.79,0.13,S,-0.6,-3.5,NA
Aminda Ingulfson,Joystick,45.840000000000025,410.7600000000003,canter,675,5.18,0.08,L,-2.9,-3.8,NA
Aminda Ingulfson,Joystick,46.340000000000025,416.2600000000003,canter,660,5.5,0.09,L,-5.4,0.2,NA
Aminda Ingulfson,Joystick,46.850000000000016,422.10000000000025,canter,687,5.84,0.08,L,-5.4,-1.4,NA
Aminda Ingulfson,Joystick,47.32000000000004,427.36000000000024,canter,671,5.26,0.08,S,-1.5,-0.7,NA
Aminda Ingulfson,Joystick,47.87,433.5000000000002,canter,670,6.14,0.12,S,-1.1,-0.2,NA
Aminda Ingulfson,Joystick,48.330000000000034,438.47000000000025,canter,649,4.97,0.1,S,0.2,0.9,NA
Aminda Ingulfson,Joystick,48.830000000000034,443.77000000000027,canter,636,5.3,0.13,S,0.8,0.2,NA
Aminda Ingulfson,Joystick,49.32000000000004,448.8200000000003,canter,619,5.05,0.13,S,-0.1,-0.4,NA
Aminda Ingulfson,Joystick,49.81000000000005,453.89000000000027,canter,621,5.07,0.11,S,-0.1,0.8,NA
Aminda Ingulfson,Joystick,50.37,459.33000000000027,canter,582,5.44,0.17,S,1.6,1.9,NA
Aminda Ingulfson,Joystick,50.87999999999999,463.8700000000003,canter,535,4.54,0.15,S,3,1.8,NA
Aminda Ingulfson,Joystick,51.44000000000005,468.83000000000027,canter,531,4.96,0.17,R,5.9,2.9,NA
Aminda Ingulfson,Joystick,51.89999999999997,472.4900000000003,canter,477,3.66,0.12,R,12.9,3.7,NA
Aminda Ingulfson,Joystick,52.48000000000001,476.4800000000003,canter,413,3.99,0.1,R,11.6,2.7,NA
Aminda Ingulfson,Joystick,52.99,480.1600000000003,canter,432,3.68,0.1,R,12,-1.1,NA
Aminda Ingulfson,Joystick,53.55000000000006,484.07000000000033,canter,419,3.91,0.15,R,12.8,1.9,NA
Aminda Ingulfson,Joystick,54.009999999999984,487.17000000000036,canter,405,3.1,0.08,R,12.4,-2.9,NA
Aminda Ingulfson,Joystick,54.54000000000007,490.75000000000034,canter,405,3.58,0.12,R,12.1,-2.3,NA
Aminda Ingulfson,Joystick,55.06000000000005,494.31000000000034,canter,411,3.56,0.13,R,9.5,-2.5,NA
Aminda Ingulfson,Joystick,55.580000000000034,498.16000000000037,canter,444,3.85,0.1,R,12.4,-4.2,NA
Aminda Ingulfson,Joystick,56.090000000000025,502.18000000000035,canter,472,4.02,0.1,R,9.4,-3.5,NA
Aminda Ingulfson,Joystick,56.63999999999998,506.86000000000035,canter,511,4.68,0.14,R,3.6,-3.3,NA
Aminda Ingulfson,Joystick,57.12999999999999,511.3900000000003,canter,555,4.53,0.12,R,1.2,-7.6,NA
Aminda Ingulfson,Joystick,57.670000000000066,516.7500000000003,canter,595,5.36,0.15,S,0.6,-6.9,NA
Aminda Ingulfson,Joystick,58.19000000000005,521.9500000000004,canter,599,5.2,0.14,R,1.9,-7.8,NA
Aminda Ingulfson,Joystick,58.74999999999999,527.4500000000004,canter,589,5.5,0.15,R,3,-4.9,NA
Aminda Ingulfson,Joystick,59.340000000000025,533.1800000000004,canter,583,5.73,0.21,S,1,-1.2,NA
Aminda Ingulfson,Joystick,59.82000000000004,537.9400000000004,canter,594,4.76,0.13,S,2.4,-2.6,NA
Aminda Ingulfson,Joystick,60.28000000000008,542.0200000000004,canter,532,4.08,0.08,S,3.7,0,NA
Aminda Ingulfson,Joystick,60.660000000000075,545.2500000000005,canter,510,3.23,0.06,R,7.3,-0.2,NA
Aminda Ingulfson,Joystick,61.77025641025647,553.9100000000004,Jump,468,8.66,1.82,NA,5.21,NA,4
Aminda Ingulfson,Joystick,62.04000000000007,556.3500000000005,canter,543,2.44,0.02,R,9.4,-0.1,NA
Aminda Ingulfson,Joystick,62.53000000000008,560.4100000000004,canter,497,4.06,0.05,S,0.3,2.4,NA
Aminda Ingulfson,Joystick,63.03000000000008,564.8300000000004,canter,531,4.42,0.08,S,-1.1,-0.4,NA
Aminda Ingulfson,Joystick,63.49999999999999,569.1700000000004,canter,554,4.34,0.09,S,0.6,-2.4,NA
Aminda Ingulfson,Joystick,64.01999999999998,574.2600000000004,canter,587,5.09,0.1,S,-0.8,-2.8,NA
Aminda Ingulfson,Joystick,64.56000000000006,579.4800000000005,canter,580,5.22,0.13,S,-1.5,-0.9,NA
Aminda Ingulfson,Joystick,65.06000000000006,584.3400000000005,canter,583,4.86,0.13,S,-0.4,-1.8,NA
Aminda Ingulfson,Joystick,65.56000000000006,589.2200000000005,canter,586,4.88,0.12,L,-4.4,-4.3,NA
Aminda Ingulfson,Joystick,66.13999999999999,594.7000000000005,canter,567,5.48,0.17,L,-6.4,-0.2,NA
Aminda Ingulfson,Joystick,66.63,599.2300000000005,canter,555,4.53,0.12,L,-2.4,-1.2,NA
Aminda Ingulfson,Joystick,67.17000000000007,603.9700000000005,canter,527,4.74,0.16,L,-2.7,0.2,NA
Aminda Ingulfson,Joystick,67.70000000000005,608.4800000000005,canter,511,4.51,0.15,L,-3.9,-0.4,NA
Aminda Ingulfson,Joystick,68.26999999999998,613.1100000000005,canter,487,4.63,0.18,L,-5.1,1.6,NA
Aminda Ingulfson,Joystick,68.81000000000006,617.3400000000005,canter,470,4.23,0.17,L,-3.9,1.8,NA
Aminda Ingulfson,Joystick,69.36000000000001,621.5300000000005,canter,457,4.19,0.15,L,-3.4,3.2,NA
Aminda Ingulfson,Joystick,69.88,625.6900000000005,canter,480,4.16,0.14,S,-1.2,2.5,NA
Aminda Ingulfson,Joystick,70.36000000000001,629.6000000000005,canter,489,3.91,0.08,S,1.4,0.5,NA
Aminda Ingulfson,Joystick,70.88999999999999,633.9800000000005,canter,496,4.38,0.06,S,1.8,4.1,NA
Aminda Ingulfson,Joystick,71.22000000000003,636.7000000000005,canter,494,2.72,0.06,R,8.1,0,NA
Aminda Ingulfson,Joystick,72.2606047516199,644.7300000000005,Jump,463,8.03,1.84,NA,2.22,NA,5a
Aminda Ingulfson,Joystick,72.35000000000002,645.5500000000005,canter,549,0.82,0.06,R,5.1,-29.2,NA
Aminda Ingulfson,Joystick,73.12,652.8500000000005,canter,569,7.3,0.13,S,-3.2,-1,NA
Aminda Ingulfson,Joystick,73.66000000000008,657.4300000000005,canter,508,4.58,0.16,S,-4.4,3.7,NA
Aminda Ingulfson,Joystick,74.14999999999998,661.2400000000005,canter,466,3.81,0.13,L,-4.7,4.2,NA
Aminda Ingulfson,Joystick,74.69000000000005,665.2700000000004,canter,448,4.03,0.11,S,-3.5,2,NA
Aminda Ingulfson,Joystick,75.08000000000004,668.3000000000004,canter,466,3.03,0.04,L,-2,0.7,NA
Aminda Ingulfson,Joystick,75.51999999999998,671.8400000000004,canter,482,3.54,0.07,S,3.8,2.3,NA
Aminda Ingulfson,Joystick,76.62884353741492,679.9900000000004,Jump,441,8.15,1.83,NA,2.99,NA,5b
Aminda Ingulfson,Joystick,76.88999999999999,682.1000000000004,canter,487,2.11,0.02,R,2.1,0.5,NA
Aminda Ingulfson,Joystick,77.29000000000008,684.7700000000003,canter,400,2.67,0.05,R,7.3,3.9,NA
Aminda Ingulfson,Joystick,78.42825857519802,691.9600000000004,Jump,379,7.19,1.9,NA,4.55,NA,5c
Aminda Ingulfson,Joystick,78.70000000000005,694.0900000000004,canter,473,2.13,0.01,S,4.2,1.1,NA
Aminda Ingulfson,Joystick,79.19000000000005,697.9200000000004,canter,468,3.83,0.04,R,11.8,4.5,NA
Aminda Ingulfson,Joystick,79.63999999999999,701.8200000000004,canter,520,3.9,0.03,R,13.5,1.1,NA
Aminda Ingulfson,Joystick,80.14999999999998,705.7600000000004,canter,463,3.94,0.06,R,7.5,3.1,NA
Aminda Ingulfson,Joystick,80.64999999999998,709.9500000000005,canter,503,4.19,0.09,R,5.7,1.5,NA
Aminda Ingulfson,Joystick,81.17000000000007,714.6700000000005,canter,544,4.72,0.1,R,7.1,-0.1,NA
Aminda Ingulfson,Joystick,81.63999999999999,719.3700000000006,canter,600,4.7,0.08,R,7.2,-1.8,NA
Aminda Ingulfson,Joystick,82.24000000000001,725.5500000000005,canter,618,6.18,0.1,R,6.9,-2.5,NA
Aminda Ingulfson,Joystick,82.74000000000001,730.9200000000005,canter,644,5.37,0.11,R,5.1,-2.4,NA
Aminda Ingulfson,Joystick,83.29000000000008,736.9100000000005,canter,653,5.99,0.06,R,10.2,-3.2,NA
Aminda Ingulfson,Joystick,83.66000000000008,741.0600000000005,canter,672,4.15,0.05,R,9.4,-0.6,NA
Aminda Ingulfson,Joystick,84.19000000000005,746.5900000000005,canter,626,5.53,0.1,R,9,-1.6,NA
Aminda Ingulfson,Joystick,84.72000000000003,752.0900000000005,canter,622,5.5,0.09,R,5.9,-2.3,NA
Aminda Ingulfson,Joystick,85.21000000000004,757.1800000000005,canter,623,5.09,0.1,R,5.6,-2.3,NA
Aminda Ingulfson,Joystick,85.76999999999998,762.5600000000005,canter,576,5.38,0.15,R,5.9,-0.3,NA
Aminda Ingulfson,Joystick,86.25,767.3000000000005,canter,592,4.74,0.11,R,5.1,-0.9,NA
Aminda Ingulfson,Joystick,86.74000000000001,772.2700000000006,canter,609,4.97,0.11,R,6,-1.7,NA
Aminda Ingulfson,Joystick,87.28000000000009,777.6500000000005,canter,598,5.38,0.15,R,6.3,-0.7,NA
Aminda Ingulfson,Joystick,87.80000000000007,783.1300000000006,canter,633,5.48,0.13,R,6,-2.2,NA
Aminda Ingulfson,Joystick,88.33000000000004,788.3000000000005,canter,585,5.17,0.1,R,6.8,-2.3,NA
Aminda Ingulfson,Joystick,88.83000000000004,793.3300000000005,canter,604,5.03,0.11,R,7.1,-2.4,NA
Aminda Ingulfson,Joystick,89.42000000000007,798.8300000000005,canter,560,5.5,0.16,R,7.6,-0.1,NA
